Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate,City,State,Lat,Lng
94590,34859.0,37.6,14154.0,724.0,5.115161791719655,Vallejo,CA,38.1052454,-122.2483726
55416,30452.0,35.5,18568.0,949.0,5.110943558810858,Minneapolis,MN,44.9465193,-93.3439291
92104,44590.0,35.4,25711.0,1311.0,5.098984870288981,San Diego,CA,32.7398671,-117.1205925
77045,33820.0,30.9,12916.0,658.0,5.094456488076804,Central Southwest,Harris County,29.643475,-95.42537569999999
84116,34577.0,29.1,15063.0,767.0,5.091947155281153,Salt Lake City,UT,40.8038325,-112.0237903
97401,40428.0,28.2,17578.0,894.0,5.085902833086813,Eugene,OR,44.0637173,-123.0847061
60115,46492.0,23.9,21249.0,1079.0,5.077886018165561,DeKalb,IL,41.89322,-88.7686382
92116,32943.0,34.7,20725.0,1051.0,5.071170084439083,San Diego,CA,32.7679176,-117.1235339
87108,38150.0,35.8,16500.0,836.0,5.066666666666666,Albuquerque,NM,35.0734065,-106.5760857
95616,48106.0,23.2,20425.0,1032.0,5.052631578947368,Davis,US,38.5474428,-121.7765309
29407,34362.0,38.6,17487.0,882.0,5.043746783324756,Charleston,SC,32.8017595,-79.99759159999999
21136,33512.0,39.8,17680.0,891.0,5.039592760180995,Glyndon,US,39.4695382,-76.8294717
85020,32675.0,42.4,15457.0,777.0,5.026848676974834,Phoenix,AZ,33.5636878,-112.0595603
80031,35081.0,36.7,17693.0,888.0,5.018934041711411,Westminster,US,39.8774533,-105.0382076
01702,38180.0,33.5,20217.0,1010.0,4.995795617549587,Framingham,MA,42.2781628,-71.4358733
33417,31425.0,44.7,11545.0,576.0,4.989172802078822,West Palm Beach,FL,26.716863,-80.1261093
55124,49911.0,38.6,27370.0,1364.0,4.983558640847644,Saint Paul,MN,44.74973260000001,-93.19805269999999
01852,32735.0,35.2,15732.0,783.0,4.977116704805492,Lowell,MA,42.6303002,-71.2992993
06051,30382.0,31.0,11878.0,591.0,4.975585115339283,New Britain,CT,41.66515769999999,-72.76291259999999
21703,32894.0,33.2,17151.0,850.0,4.955979243192817,Frederick,MD,39.3729916,-77.4587239
06460,38145.0,43.6,19643.0,973.0,4.953418520592577,Milford,CT,41.2220944,-73.0464309
01810,34251.0,41.5,16374.0,811.0,4.952974227433736,Andover,Essex County,42.6568574,-71.1407888
48212,38046.0,30.6,10209.0,504.0,4.936820452541875,Detroit,MI,42.4140992,-83.05224679999999
77057,40086.0,33.9,23531.0,1159.0,4.925417534316433,Houston,TX,29.7503969,-95.4935119
98092,40610.0,37.2,19138.0,940.0,4.911694011913471,Auburn,US,47.29401439999999,-122.134133
49503,35128.0,28.8,17002.0,835.0,4.911186919185978,Grand Rapids,MI,42.9616689,-85.6588999
80020,49118.0,36.7,25737.0,1263.0,4.9073318568597735,Westminster,US,39.93891989999999,-105.0674317
32114,32005.0,33.1,10942.0,535.0,4.88941692560775,Daytona Beach,FL,29.1987957,-81.04234290000001
11722,37181.0,32.8,17401.0,850.0,4.8847767369691395,Central Islip,Suffolk County,40.7881249,-73.19396119999999
21401,37482.0,42.0,19226.0,939.0,4.884011234786227,Annapolis,MD,38.979434,-76.4919706
80014,37059.0,42.8,17994.0,877.0,4.873846837834834,Denver,US,39.6631609,-104.8279512
98203,34901.0,38.5,16402.0,797.0,4.859163516644312,Everett,WA,47.9417388,-122.2334664
49507,37912.0,28.3,14152.0,686.0,4.847371396269079,Grand Rapids,MI,42.9274782,-85.6537627
84047,31376.0,30.9,16702.0,809.0,4.843731289665908,Midvale,UT,40.61129589999999,-111.8985922
89107,36423.0,34.9,15251.0,738.0,4.8390269490525215,Las Vegas,NV,36.16882349999999,-115.2185573
21044,42011.0,37.9,23256.0,1124.0,4.833161334709322,Columbia,Howard County,39.206658,-76.8836261
91733,43790.0,33.7,17781.0,856.0,4.8141274394016085,El Monte,CA,34.0499095,-118.0478826
98030,35302.0,31.5,15047.0,721.0,4.791652821160365,Kent,WA,47.3666507,-122.197612
08016,33148.0,40.5,16408.0,785.0,4.784251584592882,Burlington,NJ,40.0669532,-74.8390162
32818,46390.0,33.9,21396.0,1023.0,4.781267526640494,Orlando,FL,28.5802998,-81.4828198
28210,44532.0,36.4,23488.0,1121.0,4.772649863760218,Charlotte,NC,35.1274285,-80.8599193
90247,47374.0,36.3,20623.0,981.0,4.756824904233138,Gardena,CA,33.8863314,-118.2935891
32304,47789.0,21.6,19606.0,932.0,4.7536468428032235,Tallahassee,US,30.4649282,-84.38574419999999
11772,45262.0,38.7,21147.0,1005.0,4.752447155624911,East Patchogue,Suffolk County,40.7758652,-72.9814877
43224,39170.0,33.9,17073.0,811.0,4.750190359046448,Columbus,OH,40.0441439,-82.9609096
30340,31120.0,30.8,14572.0,692.0,4.748833379083173,Atlanta,US,33.9025669,-84.25421949999999
90680,30770.0,33.8,13213.0,627.0,4.745326572315144,Stanton,CA,33.80248220000001,-117.9930967
01801,39315.0,40.0,21322.0,1005.0,4.713441515805272,Woburn,MA,42.4884618,-71.13296849999999
97405,45516.0,42.7,21546.0,1015.0,4.710851202079272,Eugene,OR,43.9697922,-123.2005853
91767,49027.0,31.9,19795.0,930.0,4.698156100025259,Pomona,CA,34.0836851,-117.7432015
32812,36968.0,36.5,18599.0,873.0,4.693800741975375,Belle Isle,FL,28.4833031,-81.3234382
75220,44617.0,30.1,21655.0,1014.0,4.682521357654122,Dallas,TX,32.8621631,-96.8726295
00957,44639.0,38.0,13374.0,625.0,4.673246597876477,Bayamón,,18.3646857,-66.18851289999999
75206,37523.0,31.0,25582.0,1195.0,4.671253224923775,Dallas,TX,32.8225166,-96.77616859999999
02703,43774.0,39.7,21716.0,1014.0,4.66936820777307,South Attleboro,MA,41.925494,-71.2992993
34741,43399.0,31.9,20332.0,949.0,4.667519181585678,Kissimmee,FL,28.3040861,-81.422404
30319,38121.0,37.0,22228.0,1036.0,4.660788195069282,Atlanta,US,33.8730946,-84.33842899999999
60103,42426.0,38.3,22121.0,1030.0,4.656209032141404,Ontarioville,US,41.9752644,-88.21690269999999
78217,33014.0,34.9,17429.0,811.0,4.653164266452464,San Antonio,TX,29.53896599999999,-98.42390549999999
95820,34529.0,33.5,13162.0,612.0,4.649749278225194,Sacramento,CA,38.5359933,-121.4513314
96786,45280.0,26.6,20051.0,932.0,4.648147224577328,Wahiawa,HI,21.5485043,-157.9762097
94560,43635.0,38.2,16699.0,775.0,4.640996466854302,Newark,US,37.5189256,-122.026918
27705,48471.0,32.6,21979.0,1020.0,4.640793484689931,Durham,US,36.025609,-78.9853813
78744,45830.0,28.4,21303.0,986.0,4.628456085997278,Austin,TX,30.196311,-97.730807
55432,30566.0,37.2,14656.0,677.0,4.619268558951965,Spring Lake Park,US,45.0935798,-93.2641955
80501,41201.0,34.8,20070.0,925.0,4.608868958644743,Longmont,CO,40.1733277,-105.1142011
94583,35272.0,39.4,17424.0,801.0,4.597107438016529,San Ramon,CA,37.7624642,-121.9814354
78218,32846.0,32.9,13674.0,628.0,4.592657598361854,San Antonio,TX,29.4895776,-98.385532
18015,32025.0,30.7,13241.0,608.0,4.591798202552678,Bethlehem,US,40.5967701,-75.3761952
78704,42770.0,32.0,27071.0,1243.0,4.591629418935392,Austin,TX,30.24567279999999,-97.76883579999999
92037,39241.0,41.8,18093.0,830.0,4.587409495384955,La Jolla,CA,32.8283259,-117.255854
98058,42764.0,38.1,22034.0,1010.0,4.58382499773078,Renton,WA,47.454,-122.1101712
91107,31828.0,41.6,15778.0,723.0,4.582329826340474,Pasadena,CA,34.16423960000001,-118.0830047
80260,33835.0,31.9,14952.0,684.0,4.574638844301766,Denver,CO,39.8619647,-105.0031457
33126,48139.0,41.3,22866.0,1046.0,4.574477390011371,Miami,FL,25.778647,-80.2962385
45211,37317.0,35.7,16618.0,760.0,4.573354194247202,Cincinnati,OH,39.1654029,-84.6165146
23513,30871.0,32.0,14903.0,680.0,4.562839696705361,Norfolk,US,36.893246,-76.24211849999999
85711,40315.0,35.9,16604.0,757.0,4.559142375331246,Tucson,AZ,32.2107257,-110.8850949
02860,45227.0,34.2,19461.0,883.0,4.5372796875802885,Pawtucket,RI,41.8684902,-71.38837509999999
85719,44140.0,23.5,21086.0,956.0,4.533813904960637,Tucson,AZ,32.2546522,-110.9447027
98059,36504.0,36.9,18448.0,836.0,4.531656548135299,Renton,WA,47.4937663,-122.1226013
92806,39616.0,33.3,19469.0,882.0,4.53027890492578,Anaheim,CA,33.8362104,-117.8721676
33610,41883.0,31.0,14707.0,666.0,4.528455837356361,Tampa,FL,28.0007147,-82.3831561
98312,31331.0,35.5,14377.0,650.0,4.521110106419976,Bremerton,WA,47.540416,-122.7705164
90501,43407.0,35.1,20095.0,908.0,4.518536949489923,Torrance,CA,33.8291867,-118.3169714
00985,35236.0,40.4,11773.0,531.0,4.51032022424191,Carolina,,18.4370067,-65.93930639999999
84107,32707.0,32.9,17590.0,792.0,4.502558271745309,Salt Lake City,UT,40.6620696,-111.8866683
99508,35135.0,30.4,16336.0,734.0,4.493143976493633,Anchorage,AK,61.19954610000001,-149.823974
46201,31080.0,34.1,11721.0,526.0,4.487671700366863,Indianapolis,Marion County,39.7774501,-86.1090119
98404,33462.0,31.7,12147.0,545.0,4.486704536099449,Tacoma,WA,47.2111983,-122.4144869
52240,33277.0,28.1,19267.0,863.0,4.47916126018581,Iowa City,IA,41.6113703,-91.50150090000001
33133,33929.0,40.4,16623.0,744.0,4.4757264031763215,Miami,FL,25.7307897,-80.2377078
01841,47125.0,30.5,18429.0,822.0,4.46036138694449,Lawrence,MA,42.7139972,-71.1656462
48910,35520.0,32.6,16395.0,731.0,4.458676425739554,Lansing,MI,42.7043124,-84.5327038
93940,33760.0,37.8,18029.0,803.0,4.453935326418548,Monterey,CA,36.5760412,-121.822098
60517,32533.0,37.1,17947.0,796.0,4.435281662673427,Downers Grove,US,41.748902,-88.0363086
49506,33230.0,32.7,15468.0,685.0,4.428497543315231,EAST GRAND RA,MI,42.9411011,-85.61003869999999
21144,32488.0,36.2,16426.0,727.0,4.42591014245708,Severn,MD,39.1214169,-76.675922
80226,31616.0,35.6,15774.0,698.0,4.425003169773044,Denver,CO,39.7101457,-105.0849687
80027,31946.0,38.5,17278.0,764.0,4.421808079638847,Louisville,US,39.9434473,-105.1843801
55113,39628.0,40.6,20111.0,889.0,4.420466411416638,Saint Paul,US,45.0122826,-93.1640525
21045,39832.0,37.3,21257.0,939.0,4.417368396292986,Columbia,MD,39.201384,-76.83749949999999
84106,35485.0,33.3,17825.0,787.0,4.415147265077139,Salt Lake City,UT,40.70786390000001,-111.8508966
90807,33726.0,41.1,16231.0,714.0,4.398989587825765,Long Beach,CA,33.8332465,-118.1766294
55433,33945.0,36.7,18143.0,798.0,4.398390563853828,Minneapolis,MN,45.1670628,-93.3132624
90230,33090.0,38.4,16532.0,727.0,4.397532059037019,Culver City,CA,33.9933257,-118.3987842
11779,38733.0,40.4,19271.0,847.0,4.3952052306574645,Ronkonkoma,NY,40.8169046,-73.1231585
97224,32538.0,44.0,15155.0,665.0,4.387990762124711,Tigard,OR,45.4081316,-122.8033845
55337,44656.0,36.0,24096.0,1057.0,4.3866201859229745,Burnsville,US,44.7758378,-93.2684215
55122,30760.0,37.6,17697.0,773.0,4.367971972650731,Saint Paul,US,44.8149747,-93.2080991
53219,35548.0,38.0,17492.0,764.0,4.367710953578779,Milwaukee,WI,42.996996,-87.9873724
33613,32016.0,30.0,14335.0,624.0,4.352982211370771,Tampa,FL,28.0869646,-82.4698603
37207,34257.0,34.4,13739.0,598.0,4.352572967464881,Nashville,TN,36.2305398,-86.7718017
30605,39682.0,24.3,16766.0,728.0,4.34212095908386,Athens,US,33.9052071,-83.3148018
78758,45134.0,30.3,24402.0,1053.0,4.3152200639291864,Austin,TX,30.3870686,-97.70365609999999
71202,32075.0,29.7,9027.0,389.0,4.309294339204609,Monroe,US,32.4075244,-92.0469151
91748,47859.0,40.3,21602.0,929.0,4.300527728913989,ROWLAND HGHTS,CA,33.9810337,-117.8897468
78221,37923.0,32.8,14628.0,629.0,4.299972655181843,San Antonio,TX,29.2982317,-98.49522280000001
30060,35690.0,30.3,16317.0,701.0,4.296132867561439,Marietta,GA,33.9488147,-84.53794549999999
90035,31399.0,37.0,16601.0,713.0,4.294921992651045,Los Angeles,CA,34.050751,-118.3841777
95831,41597.0,45.3,18871.0,810.0,4.292300355042128,Sacramento,US,38.4901072,-121.5255815
80221,40341.0,33.0,19007.0,814.0,4.282632714263166,Denver,US,39.80429470000001,-105.0206757
95825,31083.0,31.8,14464.0,617.0,4.265763274336283,Sacramento,CA,38.5890819,-121.4084731
78216,40171.0,34.8,21697.0,925.0,4.263262202147763,San Antonio,TX,29.5516834,-98.49522280000001
30084,36214.0,37.1,17127.0,728.0,4.250598470251649,Tucker,US,33.8507937,-84.21734029999999
53214,34397.0,35.4,17351.0,735.0,4.236067085470578,Milwaukee,WI,43.0169374,-88.01674059999999
33134,40970.0,45.2,20175.0,853.0,4.228004956629492,Miami,FL,25.7564662,-80.2711588
55443,32771.0,32.7,16117.0,677.0,4.200533598064156,Brooklyn Center,US,45.1243266,-93.3337208
33054,30706.0,31.0,9866.0,414.0,4.196229474964524,Miami Gardens,FL,25.9126818,-80.2432839
98042,44599.0,39.2,23171.0,972.0,4.194898795908679,Kent,WA,47.3661299,-122.1123384
77382,37274.0,37.2,14669.0,615.0,4.192514827186584,Spring,TX,30.1917412,-95.551228
80112,30342.0,36.4,16409.0,687.0,4.18672679627034,Englewood,US,39.5835785,-104.8571368
84037,34740.0,29.2,14838.0,621.0,4.185200161746867,Kaysville,UT,41.0180102,-111.9641728
99205,41347.0,35.6,18546.0,775.0,4.178798662784428,Spokane,WA,47.7000703,-117.4516703
98683,31908.0,39.9,14194.0,593.0,4.177821614766803,Vancouver,WA,45.60631610000001,-122.5130927
19713,30642.0,37.0,15310.0,639.0,4.173742651861528,Newark,DE,39.670937,-75.7080727
18966,37545.0,46.1,18787.0,784.0,4.173098419119604,Holland,PA,40.19191199999999,-75.0260667
80017,33978.0,31.6,16655.0,694.0,4.166916841789252,Aurora,CO,39.69370869999999,-104.7871004
91505,31133.0,38.0,16706.0,696.0,4.166167843888424,Burbank,CA,34.1615135,-118.3403506
94303,47159.0,32.5,21015.0,875.0,4.163692600523436,Palo Alto,US,37.4530553,-122.1178261
22101,30221.0,45.9,13684.0,569.0,4.1581408944752996,McLean,Fairfax County,38.9339378,-77.177324
91792,30102.0,36.1,13574.0,562.0,4.140268159717106,West Covina,CA,34.0332214,-117.9073244
98229,31522.0,38.7,15782.0,653.0,4.137625142567482,Bellingham,US,48.7454234,-122.4425956
85745,38575.0,36.4,17673.0,728.0,4.119277994681152,Tucson,AZ,32.26256560000001,-111.1175767
95821,34439.0,38.5,12573.0,517.0,4.111986001749782,Sacramento,CA,38.6258567,-121.3884671
33435,33592.0,41.3,14042.0,577.0,4.109101267625694,Ocean Ridge,FL,26.5254562,-80.0590804
20110,47103.0,32.9,23606.0,969.0,4.104888587647208,Manassas,US,38.76571819999999,-77.4811474
78227,48457.0,29.3,17493.0,714.0,4.081632653061225,San Antonio,TX,29.41040379999999,-98.63256109999999
19047,35845.0,42.9,18418.0,751.0,4.077532848300575,Penndel,PA,40.196447,-74.90918529999999
53207,36790.0,36.1,20908.0,849.0,4.060646642433518,Milwaukee,WI,42.97120710000001,-87.9040571
85302,38334.0,33.9,16052.0,649.0,4.043109892848244,Glendale,AZ,33.5690908,-112.1728283
85201,47815.0,32.3,21252.0,859.0,4.04197252023339,Mesa,AZ,33.4329528,-111.8449346
89142,31145.0,32.7,13872.0,560.0,4.036908881199539,Las Vegas,NV,36.1286137,-115.0110102
33445,30276.0,48.0,13871.0,558.0,4.022781342368972,Delray Beach,FL,26.4647478,-80.109357
60107,41155.0,35.4,21514.0,865.0,4.020637724272567,Streamwood,IL,42.0290522,-88.1730427
98374,38570.0,35.5,17939.0,720.0,4.013601650036234,Puyallup,WA,47.1487808,-122.2507226
91351,32433.0,36.0,14782.0,593.0,4.011635773237722,Santa Clarita,CA,34.4384112,-118.4571974
55369,33811.0,40.9,18917.0,757.0,4.001691600148015,Osseo,MN,45.1255339,-93.45091239999999
33055,45773.0,38.7,18921.0,756.0,3.995560488346282,Carol City,FL,25.9445817,-80.2823063
91340,35455.0,31.4,15393.0,615.0,3.9953225492106803,San Fernando,CA,34.2913046,-118.4338345
45238,46053.0,35.2,22548.0,899.0,3.987049849210573,Cincinnati,OH,39.1031327,-84.6165146
44122,34893.0,45.8,15736.0,627.0,3.9844941535332996,WARRENSVL HTS,OH,41.4766201,-81.50477719999999
97267,31665.0,41.8,14455.0,572.0,3.9571082670356277,Portland,OR,45.4105073,-122.6161592
27105,41820.0,34.3,14789.0,583.0,3.942119142605991,Winston-Salem,NC,36.1568627,-80.2432839
27707,47873.0,33.0,24180.0,952.0,3.9371381306865176,Durham,US,35.9530958,-78.9571069
32207,33476.0,37.0,15775.0,621.0,3.936608557844691,Jacksonville,FL,30.2949194,-81.63638689999999
80228,31455.0,38.8,16697.0,656.0,3.9288494939210636,Denver,CO,39.6849237,-105.1609838
28213,37493.0,31.2,18818.0,739.0,3.927091083005633,Charlotte,US,35.2916363,-80.72698539999999
95822,42907.0,38.1,15355.0,602.0,3.9205470530771738,Sacramento,CA,38.5128714,-121.4970294
91722,36352.0,34.4,16017.0,626.0,3.9083473809077853,Covina,CA,34.0948204,-117.9073244
91711,36484.0,39.8,15588.0,609.0,3.9068514241724404,Claremont,CA,34.1707374,-117.702148
33604,37740.0,36.8,15623.0,610.0,3.9044997759713245,Tampa,FL,28.0165404,-82.45902819999999
00961,31774.0,41.5,10629.0,414.0,3.895004233700254,Bayamón,,18.4179488,-66.1712716
91754,33622.0,41.5,14167.0,551.0,3.889320251288205,Monterey Park,CA,34.0472318,-118.1415261
20175,30606.0,36.1,15999.0,622.0,3.887742983936496,Leesburg,VA,39.0488574,-77.58486649999999
85029,44241.0,35.0,19749.0,764.0,3.868550306344625,North Mountain Village,Maricopa County,33.5973469,-112.1072528
92505,49064.0,30.6,20587.0,794.0,3.856802836741633,Riverside,CA,33.913326,-117.4908738
48911,39303.0,33.1,15735.0,605.0,3.8449316809659995,Lansing,US,42.6663024,-84.5536678
94025,40945.0,38.7,19614.0,754.0,3.8441929234220455,West Menlo Park,CA,37.4484914,-122.1802812
85251,37550.0,36.9,20408.0,783.0,3.8367306938455505,Scottsdale,AZ,33.4986286,-111.9224398
91776,37378.0,41.2,17700.0,679.0,3.8361581920903953,San Gabriel,CA,34.0895991,-118.0947106
60030,36563.0,40.0,18554.0,710.0,3.826668103912903,Third Lake,IL,42.3279674,-88.0411993
94550,48050.0,41.3,23508.0,899.0,3.8242300493449037,Livermore,US,37.6536947,-121.6739371
85713,48865.0,34.9,18259.0,698.0,3.822772331452982,Tucson,AZ,32.1922127,-110.9923904
60007,33830.0,43.4,17744.0,678.0,3.821009918845807,Elk Grove Village,US,42.01136169999999,-88.0020589
19335,46785.0,41.1,25030.0,952.0,3.803435876947663,West Bradford Township,PA,40.0210291,-75.7255192
91321,34576.0,33.9,14951.0,568.0,3.799076984817069,Santa Clarita,CA,34.3677169,-118.4747173
30338,33447.0,38.0,15762.0,598.0,3.793934779850273,Dunwoody,US,33.944647,-84.3226488
60543,37767.0,35.8,19272.0,731.0,3.7930676629306768,Oswego,US,41.658687,-88.314212
29406,30996.0,29.1,14167.0,537.0,3.790499047081245,North Charleston,US,32.9221152,-80.0367259
48209,33590.0,29.9,10363.0,392.0,3.7826884106918848,Detroit,MI,42.30043209999999,-83.1166438
91006,32392.0,42.8,15071.0,568.0,3.7688275495985666,Arcadia,CA,34.1172361,-118.0244639
33460,31378.0,34.6,15257.0,575.0,3.768761879792882,Lake Worth,FL,26.6188279,-80.0590804
06040,36197.0,35.3,17254.0,650.0,3.7672423785788802,Manchester,Hartford County,41.7599267,-72.53231389999999
49504,39168.0,33.0,17893.0,671.0,3.750069859721679,Grand Rapids,MI,42.9880623,-85.7153754
99207,30559.0,31.7,12743.0,477.0,3.7432315781213217,Spokane,WA,47.6939041,-117.3932074
46222,33892.0,31.9,13015.0,487.0,3.7418363426815215,Indianapolis,IN,39.8070137,-86.2260131
10940,48512.0,36.7,22535.0,842.0,3.7364100288440203,Scotchtown,US,41.4334745,-74.4760088
60074,39010.0,34.5,19462.0,727.0,3.7354845339636213,Palatine,US,42.1303943,-88.02163340000001
91007,34198.0,43.8,14912.0,554.0,3.7151287553648067,Arcadia,CA,34.1216975,-118.0478826
37115,37941.0,35.6,16691.0,620.0,3.714576717991732,Madison,Davidson County,36.2722491,-86.7114545
60047,42221.0,42.0,21792.0,809.0,3.7123715124816448,Long Grove,IL,42.1970343,-88.0935013
98661,42480.0,34.7,18111.0,672.0,3.71045221136326,Vancouver,WA,45.6405414,-122.6204002
46203,38000.0,34.2,13976.0,518.0,3.706353749284488,Indianapolis,IN,39.74194930000001,-86.1242881
59801,31218.0,29.3,16455.0,608.0,3.6949255545426922,Missoula,MT,46.8500521,-113.9869641
84120,49282.0,30.3,22558.0,832.0,3.6882702367231137,Salt Lake City,UT,40.6999925,-112.0118669
06360,37351.0,36.7,17959.0,662.0,3.686174063143828,Norwich,CT,41.5532772,-72.0823688
80521,35697.0,22.5,18533.0,682.0,3.679922300760805,Fort Collins,CO,40.5889664,-105.1375908
32208,30170.0,41.6,10849.0,399.0,3.677758318739054,Jacksonville,FL,30.3893011,-81.68020539999999
92103,31927.0,40.8,19252.0,705.0,3.6619571992520257,San Diego,CA,32.749789,-117.1676501
77055,44249.0,32.9,20253.0,741.0,3.65871722707747,Houston,TX,29.7970042,-95.4830243
94561,38481.0,34.4,16970.0,618.0,3.641720683559222,Oakley,CA,38.0044162,-121.685341
77042,38335.0,31.5,21280.0,774.0,3.637218045112782,Westside,Harris County,29.7246822,-95.5564777
33351,34709.0,35.0,17910.0,651.0,3.6348408710217757,Fort Lauderdale,FL,26.17785,-80.2711588
60101,39709.0,33.9,17978.0,653.0,3.6322171542996995,Addison,IL,41.9320859,-88.0020589
48198,37879.0,33.8,17013.0,616.0,3.6207605948392407,Ypsilanti,MI,42.2728525,-83.57096399999999
92843,44468.0,35.2,19015.0,687.0,3.612937154877728,Garden Grove,CA,33.7675239,-117.9424743
77092,35087.0,32.4,16399.0,592.0,3.609976218062077,Houston,TX,29.8265052,-95.46729619999999
07731,38217.0,38.0,19327.0,697.0,3.6063538055569926,Howell Township,NJ,40.1407113,-74.2061931
21220,40399.0,37.1,19926.0,716.0,3.5932951922111815,Middle River,Baltimore County,39.3514892,-76.37530459999999
55125,43051.0,37.9,22839.0,819.0,3.5859713647707867,Saint Paul,MN,44.915423,-92.9475662
60133,38377.0,33.3,18527.0,664.0,3.5839585469854804,Hanover Park,US,41.9790639,-88.1437782
55311,34441.0,36.0,17906.0,641.0,3.579805651736848,Osseo,MN,45.1056514,-93.4892746
72703,30557.0,30.9,15945.0,570.0,3.574788334901223,Fayetteville,US,36.1192532,-94.0388918
91001,37481.0,41.3,17654.0,631.0,3.5742607907556363,Altadena,CA,34.2103962,-118.1239717
91311,37769.0,42.8,18105.0,647.0,3.5735984534658933,Chatsworth,US,34.2710376,-118.61481
18042,41903.0,36.9,18718.0,668.0,3.5687573458702855,Williams Township,PA,40.6551234,-75.2128996
33040,33674.0,41.2,18495.0,656.0,3.546904568802379,East Rockland Key,FL,24.5669442,-81.8879884
91780,35274.0,41.8,15595.0,553.0,3.54600833600513,Temple City,CA,34.0982956,-118.0595907
38127,44632.0,29.0,15405.0,545.0,3.537812398571892,Memphis,TN,35.2368232,-90.0186555
75224,35345.0,28.2,13632.0,481.0,3.528462441314554,Dallas,TX,32.706669,-96.84046
08844,39365.0,40.5,20620.0,727.0,3.5257032007759457,Hillsborough Township,NJ,40.5106594,-74.6472522
23503,34829.0,30.1,19727.0,695.0,3.523090180970244,Norfolk,US,36.9487193,-76.2652909
22901,32396.0,40.6,15620.0,549.0,3.5147247119078107,Charlottesville,US,38.0824703,-78.5547283
77099,46617.0,32.8,20748.0,729.0,3.513591671486408,Houston,US,29.6771668,-95.587986
90601,34143.0,37.4,15262.0,536.0,3.5119905648014678,Pico Rivera,CA,34.0080684,-118.0303189
38109,46265.0,37.2,15433.0,542.0,3.511954901833733,Memphis,TN,35.0277217,-90.1401381
93726,42618.0,28.2,15350.0,537.0,3.498371335504886,Fresno,CA,36.7949518,-119.7541856
94551,39775.0,37.3,20963.0,733.0,3.4966369317368695,Livermore,US,37.7537708,-121.7879244
60174,31437.0,42.6,16504.0,571.0,3.4597673291323314,St. Charles,US,41.9202827,-88.29970639999999
77008,31418.0,35.5,20072.0,687.0,3.4226783579115185,Houston,TX,29.7995924,-95.4201377
33160,39141.0,48.8,17623.0,603.0,3.4216648697724565,SUNNY ISL BCH,FL,25.9347377,-80.13727569999999
77093,42161.0,30.0,15523.0,531.0,3.420730528892611,Houston,TX,29.85471429999999,-95.34162549999999
91387,42518.0,33.9,19473.0,666.0,3.4201201663842244,Santa Clarita,CA,34.41305699999999,-118.4163103
21702,38203.0,36.3,19371.0,662.0,3.41747973775231,Frederick,MD,39.4839351,-77.4472495
08807,38242.0,41.5,18852.0,644.0,3.416083174199024,Bridgewater Township,NJ,40.5971482,-74.6283316
53221,39338.0,36.8,16724.0,571.0,3.4142549629275294,Milwaukee,WI,42.9574195,-87.94818459999999
06611,36444.0,43.4,16996.0,577.0,3.3949164509296303,Trumbull,CT,41.2509354,-73.2057595
77014,32008.0,28.1,14536.0,492.0,3.3847000550357733,Houston,TX,29.9824128,-95.4620545
77053,31225.0,29.6,13707.0,463.0,3.3778361421171663,Houston,US,29.5724141,-95.46729619999999
91803,30586.0,40.7,14481.0,489.0,3.3768386161176713,Alhambra,CA,34.0779881,-118.1415261
08096,35212.0,40.1,16616.0,560.0,3.370245546461242,Woodbury,NJ,39.8227054,-75.11951069999999
23669,42617.0,33.6,17941.0,604.0,3.3665904910540103,Hampton,US,37.0517234,-76.3347838
00983,40273.0,38.3,14055.0,473.0,3.365350409107079,Carolina,,18.4481264,-65.9809329
61701,35511.0,33.2,17177.0,578.0,3.364964778482855,Bloomington,IL,40.477779,-88.9892448
80021,30705.0,34.7,17576.0,591.0,3.3625398270368683,Westminster,US,39.892517,-105.1142011
44121,33214.0,37.5,16697.0,561.0,3.3598850092831047,Cleveland,OH,41.5233346,-81.5322149
11901,30631.0,38.5,12380.0,415.0,3.3521809369951536,Riverhead,NY,40.9413697,-72.6505957
20176,48876.0,35.4,24803.0,831.0,3.3504011611498608,Lansdowne,VA,39.2079214,-77.53901270000001
84321,45253.0,24.0,21744.0,727.0,3.3434510669610007,Logan,UT,41.7131433,-111.689921
34135,39473.0,48.9,14717.0,492.0,3.3430726370863626,Bonita Springs,FL,26.3582748,-81.7458845
90036,36425.0,34.8,21769.0,727.0,3.3396113739721622,Central LA,Los Angeles County,34.0664817,-118.3520389
28216,49144.0,34.2,22902.0,764.0,3.335953191860973,Charlotte,NC,35.3202223,-80.8875861
60441,35762.0,36.0,17179.0,572.0,3.3296466616217475,Homer Glen,IL,41.5945343,-88.0411993
08822,31020.0,43.7,15927.0,530.0,3.327682551641866,Flemington,NJ,40.5377063,-74.8507131
60446,39976.0,31.9,18304.0,607.0,3.316215034965035,Romeoville,IL,41.63541540000001,-88.099845
60098,32329.0,38.7,15862.0,526.0,3.3161013743538015,Woodstock,IL,42.3439139,-88.4403883
77090,34693.0,28.8,16674.0,551.0,3.3045459997601054,Houston,TX,30.0118752,-95.4463322
90242,43199.0,32.3,19132.0,632.0,3.303366088229145,Downey,CA,33.9167378,-118.1298234
33461,42994.0,33.4,19414.0,641.0,3.301741011641084,Palm Springs,FL,26.6211772,-80.09260139999999
